id,Cluster
https://www.studenti.unige.it/servizi/biblioteche/,1
https://www.studenti.unige.it/servizi/mense/,6
https://www.studenti.unige.it/servizi/mense/,1
https://www.studenti.unige.it/servizi/alloggi/,6
https://www.studenti.unige.it/servizi/assicurazioni/,6
https://www.studenti.unige.it/servizi/rappresentanti/,1
https://www.studenti.unige.it/servizi/assmedica/,6
https://www.studenti.unige.it/servizi/disabili/,6
https://www.studenti.unige.it/servizi/disabili/,3
https://www.studenti.unige.it/iscrizioni//,6
https://www.studenti.unige.it/servizi/reg/,6
https://www.studenti.unige.it/servizi/reg/,5
https://www.studenti.unige.it/servizi/sostegno/,6
https://www.studenti.unige.it/servizi/organizzazione/,6
https://www.studenti.unige.it/servizi/calendario/,0
https://www.studenti.unige.it/servizi/sedi/,6
https://www.studenti.unige.it/orientamento/colloqui/,6
https://www.studenti.unige.it/orientamento/colloqui/,0
https://www.studenti.unige.it/tempolibero/ass_stud/,6
https://www.studenti.unige.it/tempolibero/ass_stud/,2
https://www.studenti.unige.it/iscrizioni/passaggi/,6
https://www.studenti.unige.it/iscrizioni/trasferimenti/,6
https://www.studenti.unige.it/iscrizioni/riprendere/,6
https://www.studenti.unige.it/iscrizioni/stranieri/,6
https://www.studenti.unige.it/iscrizioni/seconda_laurea/,6
https://www.studenti.unige.it/iscrizioni/iscr_tardive/,6
https://www.studenti.unige.it/iscrizioni/oltre_durata/,6
https://www.studenti.unige.it/iscrizioni/ritirobadge/,6
https://www.studenti.unige.it/iscrizioni/anni_successivi/,6
https://www.studenti.unige.it/iscrizioni/immatricolazioni/,6
https://www.studenti.unige.it/tempolibero/,3
https://www.studenti.unige.it/iscrizioni/stranieri/noncom_estero/,6
https://www.studenti.unige.it/iscrizioni/stranieri/noncom_italia/,6
https://www.studenti.unige.it/iscrizioni/stranieri/comunitari/,6
https://www.studenti.unige.it/orientamento/convenzioni/,6
https://www.studenti.unige.it/attivita/ass_stud/,6
https://www.studenti.unige.it/iscrizioni/immatricolazioni/titoli/,6
https://www.studenti.unige.it/orientamento/studiareagenova/,6
https://www.studenti.unige.it/orientamento/studiareagenova/,3
https://www.studenti.unige.it/offertaformativa/laureemagistrali,5
https://www.studenti.unige.it/offertaformativa/lauree,5
https://www.studenti.unige.it/tempolibero/convenzioni/,6
https://www.studenti.unige.it/tempolibero/convenzioni/,1
https://www.studenti.unige.it/tempolibero/convenzioni/,2
https://www.studenti.unige.it/tempolibero/convenzioni/,7
https://www.studenti.unige.it/scadenze,6
https://www.studenti.unige.it/Unigeprint/,6
https://www.studenti.unige.it/orientamento/convenzioni/firmadigitale/,6
https://www.studenti.unige.it/tempolibero/musei,6
https://www.studenti.unige.it/tempolibero/musei,1
https://www.studenti.unige.it/attivita/att_cult/,6
https://www.studenti.unige.it/tempolibero/cultura/teatro/,6
https://www.studenti.unige.it/tempolibero/cultura/teatro/,1
https://www.studenti.unige.it/scadenze/en/,8
https://www.studenti.unige.it/all9_ttmi18/,6
https://www.studenti.unige.it/all7_scienzeedu18/,6
https://www.studenti.unige.it/alternanza-scuola-lavoro/,6
https://www.studenti.unige.it/orientamento/serv_orientamento/entrata,6
https://www.studenti.unige.it/all5_scienzemot18/,6
https://www.studenti.unige.it/all8_psico18/,6
https://www.studenti.unige.it/bando_arch18/,6
https://www.studenti.unige.it/all3_scienzebio18/,6
https://www.studenti.unige.it/alternanza-scuola-lavoro/istruzioni/,8
https://www.studenti.unige.it/alternanza-scuola-lavoro/istruzioni/,6
https://www.studenti.unige.it/bando_med18/,6
https://www.studenti.unige.it/bando_prima18/,6
https://www.studenti.unige.it/all1_design18/,6
https://www.studenti.unige.it/all6_farma18/,6
https://www.studenti.unige.it/all4_biotec18/,6
https://www.studenti.unige.it/bando_sanit18/,6
https://www.studenti.unige.it/bando_sanit_magistrali18/,6
https://www.studenti.unige.it/alternanza-scuola-lavoro/istruzioni/convenzioni,6
https://www.studenti.unige.it/norme_2018/2019/,6
https://www.studenti.unige.it/all2_arch_edile18/,6
https://www.studenti.unige.it/orientamento/convenzioni/elencoattive/,2
https://www.studenti.unige.it/orientamento/simulazionetest/,3
https://www.studenti.unige.it/lavoro/,6
https://www.studenti.unige.it/postlaurea/,3
https://www.studenti.unige.it/postlaurea/,8
https://www.studenti.unige.it/regolamenti-e-note-operative-gli-studenti/,6
https://www.studenti.unige.it/alternanza-scuola-lavoro/istruzioni/progetto/,6
https://www.studenti.unige.it/attivita/,6
https://www.studenti.unige.it/attivita/,3
https://www.studenti.unige.it/attivita/,0
https://www.studenti.unige.it/attivita/,7
https://www.studenti.unige.it/tasse/,6
https://www.studenti.unige.it/orientamento/pubblicazioni/,5
https://www.studenti.unige.it/orientamento/pubblicazioni/,3
https://www.studenti.unige.it/servizi/segreterie/,6
https://www.studenti.unige.it/servizi/segreterie/,8
https://www.studenti.unige.it/orientamento/,6
https://www.studenti.unige.it/postlaurea/esamistato/,3
https://www.studenti.unige.it/studenti-internazionali/,0
https://www.studenti.unige.it/areaint/foreignstudents/erasmus/english,8
https://www.studenti.unige.it/attivita/tutorato/,0
https://www.studenti.unige.it/areaint/foreignstudents/erasmus/italiano/,6
https://www.studenti.unige.it/regolamenti-e-note-operative-anagrafe-reddituale-tasse-e-contributi-benefici-universitari/,6
https://www.studenti.unige.it/attivita/collaborazione/,6
https://www.studenti.unige.it/tasse/alfa/,3
https://www.studenti.unige.it/tasse/alfa/,0
https://www.studenti.unige.it/servizi/segreterie/rinuncia/,6
https://www.studenti.unige.it/lavoro/aziende/,6
https://www.studenti.unige.it/orientamento/commissioni/,6
https://www.studenti.unige.it/lavoro/studenti/,6
https://www.studenti.unige.it/attivita/tutorato/anniprecedenti/,0
https://www.studenti.unige.it/tasse/alfa/eng/,2
https://www.studenti.unige.it/lavoro/aziende/careerday/,6
https://www.studenti.unige.it/lavoro/aziende/opportunita/,6
https://www.studenti.unige.it/lavoro/opportunita/regione/,6
https://www.studenti.unige.it/orientamento/areeprofessioni/,6
https://www.studenti.unige.it/orientamento/areeprofessioni/,3
https://www.studenti.unige.it/lavoro/studenti/almalaurea/,6
https://www.studenti.unige.it/lavoro/studenti/indirizzi/,3
https://www.studenti.unige.it/lavoro/studenti/autoimpiego/,6
https://www.studenti.unige.it/attivita/tutorato/bando2015/,0
https://www.studenti.unige.it/attivita/tutorato/bando2016/,0
https://www.studenti.unige.it/attivita/tutorato/bando2017/,0
https://www.studenti.unige.it/bando-selezione-tutormat-2018/,0
https://www.studenti.unige.it/tasse/alfa/eng/housing/,2
https://www.studenti.unige.it/tasse/alfa/eng/food/,2
https://www.studenti.unige.it/tasse/alfa/eng/cultural/,8
https://www.studenti.unige.it/tasse/alfa/eng/cultural/,6
https://www.studenti.unige.it/tasse/alfa/eng/cultural/,2
https://www.studenti.unige.it/tasse/alfa/eng/cultural/,4
https://www.studenti.unige.it/tasse/alfa/eng/cultural/,3
https://www.studenti.unige.it/tasse/alfa/eng/cultural/,1
https://www.studenti.unige.it/lavoro/studenti/indirizzi/internazionali/,4
https://www.studenti.unige.it/lavoro/studenti/indirizzi/internazionali/,8
https://www.studenti.unige.it/attivita/tutorato/2013/,0
https://www.studenti.unige.it/attivita/tutorato/bando2014/,0
https://www.studenti.unige.it/tutorato/bando2017/graduatorie/,0
https://www.studenti.unige.it/attivita/tutorato/2013/didattici,0
https://www.studenti.unige.it/attivita/tutorato/2013/didattici,8
https://www.studenti.unige.it/attivita/tutorato/allapari/,0
https://www.studenti.unige.it/attivita/tutorato/allapari/,6
https://www.studenti.unige.it/attivita/tutorato/tutor_didattici/,0
https://www.studenti.unige.it/attivita/tutorato/graduatorie2014/,0
https://www.studenti.unige.it/attivita/tutorato/bando2013/,0
https://www.studenti.unige.it/attivita/tutorato/studenti_tutor/,0
https://www.studenti.unige.it/attivita/tutorato/graduatorie,0
https://www.studenti.unige.it/attivita/tutorato/bando2016/graduatorie/,0
https://www.studenti.unige.it/attivita/tutorato/graduatorie2015/,0
https://www.studenti.unige.it/lavoro/studenti/ordiniprofessionali/,3
https://www.studenti.unige.it/lavoro/jobcheckin/,6
https://www.studenti.unige.it/lavoro/studenti/cvcheck/,6
https://www.studenti.unige.it/lavoro/aziende/incontri/,6
https://www.studenti.unige.it/lavoro/aziende/tirocini/,6
https://www.studenti.unige.it/lavoro/aziende/sportello/,6
https://www.studenti.unige.it/attivita/tutorato/pagamento/,0
https://www.studenti.unige.it/attivita/tutorato/pagamento/,6
https://www.studenti.unige.it/attivita/tutorato/tipologie/,6
https://www.studenti.unige.it/attivita/tutorato/tipologie/,0
https://www.studenti.unige.it/lavoro/studenti/orientarsi/,6
https://www.studenti.unige.it/lavoro/aziende/tirocini/cosafare/,6
https://www.studenti.unige.it/lavoro/tirocini/referenti/,6
https://www.studenti.unige.it/lavoro/tirocini/referenti/,4
https://www.studenti.unige.it/lavoro/tirocini/referenti/,5
https://www.studenti.unige.it/lavoro/tirocini/extracurriculari,6
https://www.studenti.unige.it/lavoro/tirocini/curriculari,6
https://www.studenti.unige.it/lavoro/aziende/tirocini/lombdigit/,6
https://www.studenti.unige.it/lavoro/aziende/tirocini/lombcart/,6
https://www.studenti.unige.it/lavoro/aziende/tirocini/pubdigit/,6
https://www.studenti.unige.it/lavoro/aziende/tirocini/privdigit/,6
https://www.studenti.unige.it/lavoro/aziende/tirocini/privcart/,6
https://www.studenti.unige.it/postlaurea/esami_stato/modulistica/,6
https://www.studenti.unige.it/lavoro/tirocini/extracurriculari/aziendelombardia/,6
https://www.studenti.unige.it/postlaurea/esamistato/psico,6
https://www.studenti.unige.it/lavoro/tirocini/extracurriculari/aziende,6
https://www.studenti.unige.it/lavoro/tirocini/extracurriculari/aziendelombardia/digitale/,6
https://www.studenti.unige.it/lavoro/tirocini/extracurriculari/aziendelombardia/cartaceo/,6
https://www.studenti.unige.it/postalurea/esamistato/odo,6
https://www.studenti.unige.it/postlaurea/esamistato/med/,6
https://www.studenti.unige.it/postlaurea/esamistato/ing/,6
https://www.studenti.unige.it/lavoro/studenti/eventi/,8
https://www.studenti.unige.it/lavoro/studenti/eventi/,6
https://www.studenti.unige.it/lavoro/opportunita/,6
https://www.studenti.unige.it/postlaurea/esamistato/geo/,6
https://www.studenti.unige.it/postlaurea/esamistato/far/,6
https://www.studenti.unige.it/postlaurea/esamistato/dot/,3
https://www.studenti.unige.it/postlaurea/esamistato/dot/,6
https://www.studenti.unige.it/postlaurea/esamistato/chi,6
https://www.studenti.unige.it/postlaurea/esamistato/bio/,6
https://www.studenti.unige.it/postlaurea/esamistato/ass/,6
https://www.studenti.unige.it/postlaurea/esamistato/arch/,6
https://www.studenti.unige.it/lavoro/studenti/eventi/panorama/,6
https://www.studenti.unige.it/lavoro/contributo_curr/,6
https://www.studenti.unige.it/lavoro/opportunita/CRUIscuoleitaliane/,6
https://www.studenti.unige.it/lavoro/carispezia/,6
https://www.studenti.unige.it/lavoro/tirocini/ue/,6
https://www.studenti.unige.it/lavoro/tirocini/ue/,4
https://www.studenti.unige.it/lavoro/tirocini/onu/,1
https://www.studenti.unige.it/programma-di-tirocinio-fondazione-maeci/,6
https://www.studenti.unige.it/lavoro/coopliguria/,6
https://www.studenti.unige.it/lavoro/unicredit/,6
https://www.studenti.unige.it/lavoro/glaxosmithkline/,6
https://www.studenti.unige.it/lavoro/glaxosmithkline/,8
https://www.studenti.unige.it/lavoro/studenti/eventi/incontroprofessionisti/,6
https://www.studenti.unige.it/lavoro/studenti/eventi/incontroprofessionisti/,2
https://www.studenti.unige.it/lavoro/randstad/,6
https://www.studenti.unige.it/lavoro/bureauveritas/,6
https://www.studenti.unige.it/lavoro/opportunita/coasit/,6
https://www.studenti.unige.it/lavoro/kruk/,6
https://www.studenti.unige.it/lavoro/kruk/,3
https://www.studenti.unige.it/lavoro/studenti/eventi/futuremakers/,6
https://www.studenti.unige.it/lavoro/studenti/eventi/futuremakers/,8
https://www.studenti.unige.it/LAVORO/tirocini/vulcanus/,6
https://www.studenti.unige.it/lavoro/talenti/,6
https://www.studenti.unige.it/lavoro/studenti/eventi/edux/,6
https://www.studenti.unige.it/lavoro/studenti/eventi/edux/,8
https://www.studenti.unige.it/lavoro/tirocini/laurea_azienda/,6
https://www.studenti.unige.it/lavoro/pharmaday/,6
https://www.studenti.unige.it/lavoro/pharmaday/,8
https://www.studenti.unige.it/lavoro/bip/,6
https://www.studenti.unige.it/lavoro/bip/,3
https://www.studenti.unige.it/lavoro/orientati/,6
https://www.studenti.unige.it/lavoro/orientati/,0
https://www.studenti.unige.it/lavoro/opportunita/samsung/,6
https://www.studenti.unige.it/lavoro/opportunita/samsung/,8
https://www.studenti.unige.it/lavoro/studenti/eventi/lidl/,6
https://www.studenti.unige.it/lavoro/studenti/eventi/ungiorno/,6
https://www.studenti.unige.it/lavoro/monster/,8
https://www.studenti.unige.it/lavoro/monster/,6
https://www.studenti.unige.it/lavoro/DCCI/,6
https://www.studenti.unige.it/lavoro/opportunita/contatto/,6
https://www.studenti.unige.it/lavoro/opportunita/contatto/,8
https://www.studenti.unige.it/lavoro/opportunita/volotea/,6
https://www.studenti.unige.it/lavoro/opportunita/volotea/,8
https://www.studenti.unige.it/lavoro/studenti/eventi/laureainazienda/,6
https://www.studenti.unige.it/lavoro/tirocini/,6
https://www.studenti.unige.it/lavoro/curriculum/,6
https://www.studenti.unige.it/lavoro/studenti/competenze/,6
https://www.studenti.unige.it/LAVORO/tirocini/sicurezza/,6
https://www.studenti.unige.it/lavoro/studenti/laboratori/,6
https://www.studenti.unige.it/lavoro/incontri/,6
https://www.studenti.unige.it/orientamento/counseling/,3
https://www.studenti.unige.it/orientamento/saloneorientamenti/,6
https://www.studenti.unige.it/orientamento/saloneorientamenti/,3
https://www.studenti.unige.it/orientamento/saloneorientamenti/,0
https://www.studenti.unige.it/orientamento/infopoint/,3
https://www.studenti.unige.it/lavoro/tirocini/aziende/,6
https://www.studenti.unige.it/orientamento/progettomatricole/,0
https://www.studenti.unige.it/orientamento/progettomatricole/,6
https://www.studenti.unige.it/orientamento/test/,6
https://www.studenti.unige.it/servizi/segreterie/supplement,6
https://www.studenti.unige.it/iscritti/lauree/,6
https://www.studenti.unige.it/servizi/segreterie/duplicati/,6
https://www.studenti.unige.it/lavoro/tirocini/convenzioni,5
https://www.studenti.unige.it/lavoro/tirocini/convenzioni,8
https://www.studenti.unige.it/servizi/segreterie/ammissionelaurea/,6
https://www.studenti.unige.it/servizi/segreterie/studiocaso/,6
https://www.studenti.unige.it/orientamento/pubblicazioni/manifestiold/,5
https://www.studenti.unige.it/orientamento/pubblicazioni/manifesti/,5
https://www.studenti.unige.it/orientamento/pubblicazioni/manifesti/,6
https://www.studenti.unige.it/orientamento/pubblicazioni/manifesti/,8
https://www.studenti.unige.it/orientamento/pubblicazioni/manifesti/,3
https://www.studenti.unige.it/orientamento/pubblicazioni/manifesti/,0
https://www.studenti.unige.it/orientamento/pubblicazioni/manifesti/,2
https://www.studenti.unige.it/iscritti/lauree/pergamene/,3
https://www.studenti.unige.it/iscritti/lauree/pergamene/,8
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100005,2
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100004,2
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100003,1
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100003,4
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100003,7
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100003,2
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100002,1
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100001,0
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100001,1
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100001,2
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100001,3
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100001,4
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100001,5
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100001,6
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100001,7
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100001,8
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100015,3
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100014,7
https://www.studenti.unige.it/orientamento/pubblicazioni/manifesti-lm/,5
https://www.studenti.unige.it/orientamento/pubblicazioni/manifesti-llmcu/,5
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100018,0
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100008,7
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100017,4
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100017,2
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100017,1
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100017,7
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100013,4
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100006,7
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100012,4
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100012,1
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100019,7
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100019,4
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100019,1
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100019,8
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100019,3
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100019,0
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100005/?sort=asc&order=provincia,2
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100004/?sort=asc&order=categoria,2
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100002/?sort=asc&order=categoria,1
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100015/?sort=desc&order=azienda,3
https://www.studenti.unige.it/lavoro/tirocini/convenzioni/100014/?sort=asc&order=provincia,7
